RunID,LineID,RunTimestamp,ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,DefectRate,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus
2772,6,2025-11-24 02:00:00,653.0,7059.5,90.71,1.0,3.7726,75.31,18.0,0.23,7.35,0.0977,86.42,4,2832.14,0.4308,5.23,221.52,Defect
2773,1,2025-11-24 08:00:00,387.0,19285.8,90.87,1.0,2.0734,84.53,12.0,2.55,3.74,0.0955,90.24,9,3358.6,0.2638,2.04,146.88,Defect
2774,2,2025-11-24 14:00:00,266.0,9932.34,93.08,2.0,0.9178,92.55,11.0,0.63,7.81,0.0793,94.88,6,3105.41,0.1347,8.55,165.8,Defect
2775,3,2025-11-24 20:00:00,720.0,14934.71,87.74,4.0,2.8256,61.05,20.0,4.21,2.65,0.0377,87.92,7,1530.27,0.4977,1.64,485.25,Defect
2776,4,2025-11-25 02:00:00,135.0,16277.38,92.94,4.0,1.4605,78.02,19.0,2.74,5.61,0.0066,82.6,0,1788.34,0.1663,5.25,409.53,Defect
2777,5,2025-11-25 08:00:00,843.0,17179.19,80.9,4.0,2.9139,90.34,19.0,4.22,7.41,0.0098,93.59,9,1567.16,0.2006,3.35,195.15,Defect
2778,6,2025-11-25 14:00:00,840.0,19186.25,81.08,5.0,4.2591,81.85,7.0,4.78,4.13,0.0001,96.34,6,3773.18,0.1652,9.43,485.39,Defect
2779,1,2025-11-25 20:00:00,452.0,9693.79,89.14,4.0,3.2711,86.06,23.0,4.72,2.59,0.0002,80.26,3,3114.39,0.235,7.64,156.05,Defect
2780,2,2025-11-26 02:00:00,775.0,17877.6,90.99,4.0,3.352,80.67,10.0,0.5,9.66,0.0936,91.25,4,2719.42,0.2157,6.1,393.41,Defect
2781,3,2025-11-26 08:00:00,998.0,6975.3,97.76,1.0,2.9346,99.67,6.0,4.72,9.31,0.0927,89.39,1,4193.36,0.3404,7.01,362.7,Defect
2782,4,2025-11-26 14:00:00,172.0,15575.61,82.09,0.0,4.6727,62.18,0.0,3.98,9.41,0.0668,85.19,9,2303.18,0.4986,5.79,428.59,Defect
2783,5,2025-11-26 20:00:00,747.0,16129.67,96.45,0.0,4.6936,79.64,9.0,3.89,9.83,0.0727,83.22,4,3272.43,0.121,2.33,252.68,Defect
2784,6,2025-11-27 02:00:00,452.0,15165.85,84.2,2.0,2.8073,63.66,14.0,0.45,3.48,0.0513,83.76,8,1297.63,0.4114,7.38,260.73,Defect
2785,1,2025-11-27 08:00:00,990.0,8784.72,87.88,1.0,1.8759,66.39,3.0,0.9,3.26,0.0238,94.5,0,3977.62,0.1512,5.43,349.83,Defect
2786,2,2025-11-27 14:00:00,169.0,18095.65,86.33,4.0,2.5681,75.32,0.0,4.88,2.27,0.0914,90.72,2,3780.77,0.1079,6.71,259.28,No Defect
2787,3,2025-11-27 20:00:00,524.0,7532.88,88.0,0.0,1.3395,66.22,10.0,1.07,9.13,0.0278,99.62,3,4209.52,0.3554,1.41,116.54,Defect
2788,4,2025-11-28 02:00:00,807.0,5804.52,83.01,3.0,3.3635,98.55,4.0,0.85,8.02,0.074,84.86,8,4537.9,0.4493,2.28,391.88,Defect
2789,5,2025-11-28 08:00:00,880.0,15761.97,90.07,3.0,2.7504,97.87,18.0,1.81,7.07,0.0245,99.14,1,4032.11,0.1705,6.3,356.38,Defect
2790,6,2025-11-28 14:00:00,660.0,12132.14,96.03,3.0,0.9649,73.44,18.0,4.57,9.42,0.087,90.3,6,4377.96,0.2366,5.13,269.49,Defect
2791,1,2025-11-28 20:00:00,927.0,17736.47,88.83,4.0,1.3894,85.59,3.0,2.38,6.6,0.0651,82.92,8,2382.62,0.1675,3.04,221.13,Defect
2792,2,2025-11-29 02:00:00,741.0,10750.96,89.81,4.0,2.6583,81.35,1.0,4.6,3.04,0.0643,82.96,9,2373.35,0.4626,3.17,228.29,No Defect
2793,3,2025-11-29 08:00:00,616.0,7524.18,96.98,2.0,4.4942,92.62,6.0,1.67,3.41,0.0097,92.17,3,4777.2,0.2081,6.68,396.41,Defect
2794,4,2025-11-29 14:00:00,527.0,17546.63,94.12,2.0,3.0488,85.1,12.0,1.13,3.06,0.0419,96.63,4,4658.3,0.2779,1.53,391.66,Defect
2795,5,2025-11-29 20:00:00,638.0,13233.64,89.81,2.0,3.5669,60.01,19.0,2.48,4.46,0.0525,94.95,9,3193.99,0.4579,4.91,427.57,Defect
2796,6,2025-11-30 02:00:00,259.0,7837.94,85.15,5.0,2.0256,90.53,20.0,3.08,5.04,0.0294,93.11,3,2466.24,0.3211,5.71,404.87,Defect
2797,1,2025-11-30 08:00:00,248.0,15805.76,97.7,3.0,3.0714,89.87,11.0,1.96,8.37,0.0881,83.44,6,4464.01,0.4731,3.77,403.18,Defect
2798,2,2025-11-30 14:00:00,875.0,12666.7,91.54,4.0,2.5132,80.39,1.0,1.73,3.53,0.0838,82.17,7,2293.64,0.4706,8.38,200.71,Defect
2799,3,2025-11-30 20:00:00,329.0,14064.69,84.42,3.0,3.4661,96.12,21.0,1.09,7.8,0.0494,80.0,7,1614.54,0.2846,1.51,140.65,Defect
2800,4,2025-12-01 02:00:00,811.0,11913.48,85.38,2.0,0.7276,96.34,8.0,1.38,5.93,0.034,82.04,2,3557.97,0.333,8.79,404.7,Defect
2801,5,2025-12-01 08:00:00,661.0,17430.63,96.06,4.0,2.7199,80.96,15.0,3.37,10.0,0.0802,95.33,1,1170.49,0.1921,7.51,139.45,Defect
2802,6,2025-12-01 14:00:00,166.0,17443.44,80.88,1.0,1.832,84.32,7.0,1.85,8.21,0.0197,97.9,5,2516.41,0.4962,5.02,492.84,No Defect
2803,1,2025-12-01 20:00:00,911.0,15640.83,99.84,0.0,1.9678,99.86,23.0,0.4,9.75,0.0072,84.81,0,4230.66,0.2113,9.32,450.04,Defect
2804,2,2025-12-02 02:00:00,480.0,6581.02,82.61,0.0,4.8241,71.95,17.0,0.69,4.74,0.0046,95.9,8,2180.86,0.4133,7.32,313.38,Defect
2805,3,2025-12-02 08:00:00,157.0,17582.81,95.92,2.0,1.3221,72.98,3.0,1.86,2.98,0.0039,83.98,6,4725.26,0.2252,9.38,240.87,Defect
2806,4,2025-12-02 14:00:00,358.0,15065.19,87.9,3.0,1.9006,67.31,23.0,4.62,6.05,0.0489,84.99,7,4823.3,0.2252,5.25,310.74,Defect
2807,5,2025-12-02 20:00:00,441.0,15455.36,89.84,1.0,2.7945,95.83,10.0,1.9,2.99,0.0255,84.48,6,4263.27,0.1415,5.08,393.72,No Defect
2808,6,2025-12-03 02:00:00,937.0,10444.74,97.61,4.0,4.3836,89.78,16.0,0.3,5.94,0.069,81.03,4,4950.57,0.324,5.78,402.53,Defect
2809,1,2025-12-03 08:00:00,229.0,18189.19,88.26,3.0,2.375,64.23,7.0,2.09,4.16,0.0654,83.88,4,3123.06,0.1979,1.59,129.47,Defect
2810,2,2025-12-03 14:00:00,826.0,15880.57,90.75,2.0,3.8474,99.27,18.0,3.34,5.93,0.0542,87.47,6,3276.8,0.1594,9.18,421.94,Defect
2811,3,2025-12-03 20:00:00,271.0,6688.86,80.99,3.0,4.3537,89.24,7.0,2.97,9.6,0.0353,88.11,6,4344.67,0.1907,7.01,356.6,Defect
2812,4,2025-12-04 02:00:00,869.0,11116.67,80.05,2.0,1.8951,94.02,5.0,1.39,4.31,0.085,86.19,1,2971.22,0.2004,6.56,116.23,Defect
2813,5,2025-12-04 08:00:00,713.0,18295.71,84.9,5.0,2.2674,61.93,22.0,3.44,9.95,0.071,90.29,1,2626.88,0.3016,9.34,225.26,Defect
2814,6,2025-12-04 14:00:00,308.0,5707.95,93.61,0.0,2.1045,80.2,1.0,3.15,3.83,0.0272,87.56,6,3459.01,0.2544,9.94,304.26,No Defect
2815,1,2025-12-04 20:00:00,902.0,19421.25,82.43,0.0,4.2479,87.94,14.0,0.86,3.66,0.0502,99.41,4,3630.64,0.1302,2.47,175.38,Defect
2816,2,2025-12-05 02:00:00,453.0,15187.44,82.28,3.0,0.6996,81.72,0.0,0.81,6.36,0.0156,96.15,1,4003.58,0.3144,7.74,162.1,No Defect
2817,3,2025-12-05 08:00:00,570.0,14470.64,88.22,1.0,1.8879,86.67,5.0,2.74,8.74,0.0329,98.62,0,3672.8,0.4151,6.22,105.71,No Defect
2818,4,2025-12-05 14:00:00,897.0,9058.39,92.96,4.0,3.5573,92.71,18.0,3.3,8.0,0.0997,91.15,8,3982.89,0.3297,5.15,464.62,Defect
2819,5,2025-12-05 20:00:00,215.0,8731.88,94.24,2.0,3.0445,74.97,3.0,4.81,7.79,0.0224,93.57,7,3698.24,0.4898,9.8,122.44,Defect
2820,6,2025-12-06 02:00:00,363.0,19130.87,83.57,4.0,2.4633,93.95,12.0,2.11,4.26,0.0698,83.33,1,2921.78,0.1397,8.65,246.4,Defect
2821,1,2025-12-06 08:00:00,761.0,9474.09,81.59,0.0,2.9298,66.52,14.0,3.82,2.18,0.0238,95.06,1,1539.74,0.4285,7.27,182.31,Defect
2822,2,2025-12-06 14:00:00,911.0,16632.58,98.81,1.0,1.3891,70.84,8.0,0.58,3.29,0.0938,84.72,2,4141.77,0.3023,4.44,396.41,Defect
2823,3,2025-12-06 20:00:00,541.0,10896.83,85.21,1.0,2.4382,61.73,2.0,4.45,4.8,0.031,82.92,3,1123.12,0.3086,6.99,382.87,Defect
2824,4,2025-12-07 02:00:00,647.0,7088.81,97.07,4.0,2.7577,74.58,1.0,3.17,9.77,0.0347,80.84,8,4970.0,0.3076,5.79,422.49,Defect
2825,5,2025-12-07 08:00:00,552.0,5160.73,97.27,0.0,4.5554,75.2,15.0,3.15,9.36,0.0594,89.44,5,4313.83,0.2301,3.24,346.72,Defect
2826,6,2025-12-07 14:00:00,944.0,13163.86,95.45,4.0,1.6738,92.21,17.0,0.71,3.61,0.0588,85.74,2,3683.64,0.2298,5.05,336.66,Defect
2827,1,2025-12-07 20:00:00,576.0,19636.68,83.38,3.0,4.4052,86.13,17.0,0.2,7.8,0.0579,99.73,7,4866.43,0.3527,2.91,262.84,Defect
2828,2,2025-12-08 02:00:00,386.0,10537.04,96.44,1.0,3.3991,77.47,5.0,3.51,6.63,0.0573,85.0,5,3449.88,0.1179,5.5,354.54,Defect
2829,3,2025-12-08 08:00:00,402.0,10357.89,95.39,1.0,0.5915,86.08,17.0,0.59,2.4,0.0312,97.33,7,1225.73,0.3355,7.48,146.08,Defect
2830,4,2025-12-08 14:00:00,410.0,10161.37,91.93,3.0,3.7608,62.11,10.0,0.63,4.97,0.0434,86.33,9,3237.53,0.3898,1.33,373.81,Defect
2831,5,2025-12-08 20:00:00,307.0,12808.16,86.74,0.0,0.66,67.21,6.0,0.94,5.89,0.0593,94.98,1,2108.82,0.2425,7.89,141.56,Defect
2832,6,2025-12-09 02:00:00,717.0,11609.97,85.25,1.0,4.9882,85.08,22.0,0.49,7.34,0.0671,93.2,7,2477.91,0.1869,1.18,444.7,Defect
2833,1,2025-12-09 08:00:00,545.0,18198.72,82.44,5.0,4.4269,85.65,22.0,3.13,4.36,0.0253,91.24,4,2838.34,0.1854,5.66,302.27,Defect
2834,2,2025-12-09 14:00:00,769.0,12582.81,90.2,5.0,1.838,90.97,13.0,2.11,9.47,0.0701,88.34,9,4098.4,0.1327,6.16,312.14,Defect
2835,3,2025-12-09 20:00:00,732.0,12616.37,91.71,5.0,1.6584,76.12,17.0,1.33,5.62,0.0923,93.42,3,3011.72,0.1359,7.85,333.94,Defect
2836,4,2025-12-10 02:00:00,154.0,7075.57,87.19,2.0,2.2165,88.9,6.0,2.2,3.99,0.0758,88.15,2,2898.72,0.1667,7.85,410.42,No Defect
2837,5,2025-12-10 08:00:00,111.0,19741.09,89.51,2.0,2.1028,87.36,9.0,4.22,4.53,0.0084,90.96,8,2207.89,0.1077,4.76,291.39,No Defect
2838,6,2025-12-10 14:00:00,756.0,8749.59,87.27,0.0,2.1755,98.54,7.0,4.64,8.02,0.0469,91.8,9,3159.49,0.2065,1.6,271.04,No Defect
2839,1,2025-12-10 20:00:00,499.0,6100.46,92.82,3.0,1.9322,68.61,23.0,2.44,7.12,0.0435,85.35,6,1993.56,0.2226,7.24,215.33,Defect
2840,2,2025-12-11 02:00:00,747.0,14947.19,98.03,4.0,3.2951,82.07,13.0,2.83,7.94,0.0337,86.79,6,2043.98,0.4981,5.6,151.22,Defect
2841,3,2025-12-11 08:00:00,614.0,13930.5,83.28,0.0,1.2392,84.07,17.0,1.29,4.34,0.0491,80.36,5,4029.04,0.4967,4.0,176.14,Defect
2842,4,2025-12-11 14:00:00,755.0,11227.18,87.63,4.0,4.3069,99.95,4.0,2.57,4.61,0.044,97.04,8,2370.19,0.1748,3.11,100.21,Defect
2843,5,2025-12-11 20:00:00,641.0,11332.88,82.82,0.0,4.1558,68.05,13.0,3.74,5.17,0.0006,95.12,2,1205.6,0.1852,2.08,447.77,Defect
2844,6,2025-12-12 02:00:00,336.0,16775.96,92.5,2.0,2.6442,80.93,21.0,2.46,3.51,0.0237,83.67,0,2374.71,0.2968,3.66,405.98,Defect
2845,1,2025-12-12 08:00:00,378.0,7935.69,94.58,5.0,4.3373,73.85,21.0,1.51,7.53,0.0214,87.24,6,3554.29,0.1595,5.13,187.47,Defect
2846,2,2025-12-12 14:00:00,447.0,17303.8,98.64,3.0,1.6122,81.04,21.0,2.91,4.63,0.0349,88.42,8,4255.94,0.3016,5.3,100.96,Defect
2847,3,2025-12-12 20:00:00,726.0,14731.21,85.58,2.0,0.579,69.29,9.0,4.73,4.61,0.0174,86.69,5,4847.75,0.2598,6.24,296.85,Defect
2848,4,2025-12-13 02:00:00,203.0,11284.55,99.0,3.0,3.2864,61.9,14.0,4.44,4.15,0.0068,95.96,9,3984.88,0.2298,4.26,265.03,Defect
2849,5,2025-12-13 08:00:00,729.0,11870.43,81.27,4.0,2.5606,82.9,5.0,3.85,5.62,0.0197,94.51,1,2715.41,0.429,9.28,410.4,No Defect
2850,6,2025-12-13 14:00:00,616.0,8849.71,92.06,0.0,3.0522,73.43,8.0,1.38,8.18,0.0854,95.34,7,2196.48,0.4312,5.46,261.16,Defect
2851,1,2025-12-13 20:00:00,971.0,16281.71,81.14,1.0,4.547,67.28,9.0,1.21,8.68,0.0797,98.08,8,1518.52,0.4952,4.81,445.65,Defect
2852,2,2025-12-14 02:00:00,347.0,12693.12,97.88,1.0,4.8647,72.96,22.0,4.19,8.44,0.0442,91.9,9,3510.75,0.1892,1.43,138.34,Defect
2853,3,2025-12-14 08:00:00,463.0,9812.82,90.6,3.0,3.355,61.97,16.0,0.91,6.97,0.0878,92.29,7,3039.53,0.4553,6.39,246.34,Defect
2854,4,2025-12-14 14:00:00,420.0,13940.75,93.39,5.0,3.9383,98.02,0.0,3.03,4.24,0.0233,94.44,8,3710.81,0.3151,6.43,473.58,Defect
2855,5,2025-12-14 20:00:00,732.0,19936.02,96.63,5.0,0.8771,83.25,13.0,2.19,7.88,0.0584,93.62,0,1948.53,0.3366,6.25,104.69,Defect
2856,6,2025-12-15 02:00:00,385.0,11528.93,83.01,3.0,1.2232,92.59,3.0,2.34,2.31,0.0143,97.4,2,2294.58,0.4585,8.99,256.32,No Defect
2857,1,2025-12-15 08:00:00,248.0,18810.37,80.77,2.0,3.7994,76.92,1.0,2.27,8.39,0.0833,95.4,2,2168.38,0.4771,7.87,203.88,Defect
2858,2,2025-12-15 14:00:00,183.0,10175.25,97.58,1.0,2.4411,96.13,2.0,4.5,8.24,0.0131,82.41,8,4190.61,0.3907,8.81,312.74,No Defect
2859,3,2025-12-15 20:00:00,505.0,5820.99,86.3,2.0,2.5068,79.33,6.0,0.44,7.36,0.0032,98.57,2,1684.92,0.2391,1.53,211.51,No Defect
2860,4,2025-12-16 02:00:00,555.0,8063.63,82.58,4.0,1.8887,82.96,22.0,3.91,2.78,0.0273,93.66,9,3433.89,0.2959,3.86,447.96,Defect
2861,5,2025-12-16 08:00:00,842.0,11280.43,89.37,1.0,3.2331,79.67,13.0,4.18,9.98,0.0901,82.54,0,1205.42,0.346,3.87,474.86,Defect
2862,6,2025-12-16 14:00:00,899.0,8294.52,91.97,4.0,1.3332,89.33,11.0,4.71,8.05,0.0129,95.44,2,3198.11,0.4315,6.91,439.65,Defect
2863,1,2025-12-16 20:00:00,260.0,5003.41,80.62,0.0,3.3211,82.67,18.0,2.26,7.88,0.0331,87.17,1,1255.66,0.3632,5.04,259.43,Defect
2864,2,2025-12-17 02:00:00,883.0,18725.02,85.5,2.0,1.2821,70.86,17.0,2.5,2.51,0.0316,96.12,8,1703.51,0.2462,8.0,495.97,Defect
2865,3,2025-12-17 08:00:00,559.0,17658.19,80.66,3.0,0.7872,65.82,14.0,4.81,5.19,0.0802,99.11,0,1452.1,0.2672,4.46,394.01,Defect
2866,4,2025-12-17 14:00:00,649.0,16134.38,88.41,1.0,1.9866,84.24,0.0,2.29,2.69,0.0422,85.1,1,2386.9,0.1202,2.99,242.24,No Defect
2867,5,2025-12-17 20:00:00,599.0,7517.22,97.9,2.0,1.5401,79.57,2.0,2.52,4.89,0.0612,97.15,0,2374.93,0.4697,3.62,137.48,No Defect
2868,6,2025-12-18 02:00:00,837.0,6805.45,99.65,3.0,4.5005,63.84,14.0,1.66,6.56,0.0404,95.47,8,4305.68,0.1352,2.64,366.82,Defect
2869,1,2025-12-18 08:00:00,608.0,6014.07,92.74,0.0,0.7473,75.82,3.0,0.16,9.03,0.0551,93.42,6,1902.75,0.332,2.78,391.43,No Defect
2870,2,2025-12-18 14:00:00,753.0,15860.44,83.23,1.0,1.2948,80.59,14.0,2.17,4.26,0.0062,87.7,0,1345.55,0.4487,2.95,148.98,Defect
2871,3,2025-12-18 20:00:00,903.0,18932.12,98.12,4.0,2.9692,93.08,9.0,3.28,6.99,0.0374,82.2,9,3414.05,0.2683,1.14,319.89,Defect
2872,4,2025-12-19 02:00:00,580.0,11458.04,90.32,0.0,2.6648,63.04,5.0,3.45,3.32,0.0855,89.68,5,3749.8,0.4201,7.44,494.84,Defect
2873,5,2025-12-19 08:00:00,762.0,6787.11,83.07,5.0,0.7063,73.94,12.0,0.03,4.83,0.0691,82.11,4,2179.29,0.4215,4.6,230.5,Defect
2874,6,2025-12-19 14:00:00,213.0,12685.89,98.43,3.0,0.5326,92.91,6.0,4.01,9.58,0.0982,90.0,9,3411.26,0.1239,1.2,220.76,No Defect
2875,1,2025-12-19 20:00:00,848.0,10232.48,95.15,1.0,4.9463,85.94,21.0,2.46,7.98,0.0788,96.41,4,4104.23,0.2649,4.33,461.32,Defect
2876,2,2025-12-20 02:00:00,677.0,10622.37,94.63,1.0,3.4648,71.6,0.0,2.6,6.37,0.0452,99.95,3,2390.21,0.3764,9.15,146.97,Defect
2877,3,2025-12-20 08:00:00,460.0,14319.96,94.18,0.0,2.1443,93.81,21.0,4.81,4.01,0.0676,83.96,2,3101.42,0.2689,5.6,473.41,Defect
2878,4,2025-12-20 14:00:00,440.0,15780.77,84.01,1.0,2.6169,79.73,10.0,1.42,5.04,0.0776,84.16,7,1586.53,0.3181,9.88,411.79,No Defect
2879,5,2025-12-20 20:00:00,869.0,6659.05,84.22,3.0,1.6995,79.93,13.0,3.81,3.25,0.027,96.22,6,1094.59,0.3378,5.86,256.34,Defect
2880,6,2025-12-21 02:00:00,860.0,5533.85,93.77,0.0,2.0519,99.06,5.0,2.87,4.83,0.006,89.38,4,4925.47,0.1605,9.67,133.42,Defect
2881,1,2025-12-21 08:00:00,548.0,19914.95,84.39,4.0,3.4207,97.88,4.0,3.5,3.21,0.0406,98.32,8,2198.92,0.2648,2.82,107.67,Defect
2882,2,2025-12-21 14:00:00,942.0,8490.93,88.77,0.0,4.4727,74.34,18.0,2.09,8.36,0.0145,95.38,6,2115.61,0.1114,3.61,250.33,Defect
2883,3,2025-12-21 20:00:00,934.0,5807.46,95.64,0.0,1.3286,65.62,18.0,1.4,2.65,0.0277,94.73,9,4892.98,0.1599,7.3,382.14,Defect
2884,4,2025-12-22 02:00:00,279.0,7848.13,95.68,4.0,4.2816,73.03,12.0,2.73,3.52,0.0947,82.04,1,3912.93,0.3049,9.88,295.01,Defect
2885,5,2025-12-22 08:00:00,801.0,5584.37,89.07,5.0,1.047,61.22,6.0,1.87,7.53,0.0847,80.72,6,3341.19,0.3294,8.43,395.46,Defect
2886,6,2025-12-22 14:00:00,506.0,10877.16,95.84,3.0,1.4675,60.83,7.0,1.11,9.22,0.0592,86.34,6,3797.29,0.1585,5.98,368.23,Defect
2887,1,2025-12-22 20:00:00,765.0,17036.03,96.77,5.0,0.6673,75.82,13.0,4.2,9.72,0.0401,84.35,3,3839.71,0.4022,1.77,329.16,Defect
2888,2,2025-12-23 02:00:00,295.0,10118.67,93.1,5.0,1.1337,97.64,18.0,2.38,8.69,0.0264,94.25,7,4053.34,0.2492,4.28,487.0,Defect
2889,3,2025-12-23 08:00:00,565.0,11662.75,84.57,5.0,4.6279,94.85,18.0,4.24,3.69,0.0571,89.01,3,1268.76,0.4683,1.78,391.35,Defect
2890,4,2025-12-23 14:00:00,410.0,15133.8,85.48,2.0,2.5675,80.46,22.0,2.37,4.29,0.0533,90.46,6,2651.33,0.2551,3.8,465.85,Defect
2891,5,2025-12-23 20:00:00,361.0,12633.41,86.3,5.0,0.8495,82.61,11.0,2.78,8.97,0.0781,96.27,3,2180.52,0.1599,3.33,196.86,Defect
2892,6,2025-12-24 02:00:00,518.0,17921.69,82.34,2.0,4.8188,60.24,22.0,4.98,9.11,0.0928,89.57,7,1282.28,0.4032,4.5,385.46,Defect
2893,1,2025-12-24 08:00:00,505.0,17990.54,85.46,4.0,4.4555,68.62,8.0,4.76,7.13,0.0329,90.9,2,2650.4,0.3271,8.54,339.12,Defect
2894,2,2025-12-24 14:00:00,242.0,5148.66,84.19,3.0,3.8961,60.99,13.0,1.36,4.51,0.0206,96.85,1,3464.69,0.2547,2.35,469.72,Defect
2895,3,2025-12-24 20:00:00,441.0,16670.69,89.11,5.0,4.7006,90.18,5.0,4.34,3.79,0.0403,88.63,9,1713.99,0.2424,3.75,304.18,Defect
2896,4,2025-12-25 02:00:00,415.0,11911.0,98.17,1.0,1.4906,65.83,14.0,1.95,8.82,0.0438,81.66,5,2220.11,0.1603,3.35,211.86,Defect
2897,5,2025-12-25 08:00:00,200.0,19832.61,82.09,4.0,4.2637,94.76,12.0,0.36,3.64,0.004,90.43,6,3556.68,0.2363,3.67,253.94,Defect
2898,6,2025-12-25 14:00:00,343.0,12248.48,94.41,2.0,3.605,85.73,6.0,2.88,7.29,0.0862,91.59,6,3317.3,0.1117,4.25,187.53,Defect
2899,1,2025-12-25 20:00:00,589.0,19803.44,93.75,3.0,4.4139,69.18,10.0,4.89,9.74,0.0996,90.24,5,4475.14,0.301,3.2,187.99,Defect
2900,2,2025-12-26 02:00:00,111.0,16318.54,81.92,0.0,4.0861,66.31,9.0,4.87,7.64,0.0923,85.16,7,4164.92,0.4587,9.48,288.17,Defect
2901,3,2025-12-26 08:00:00,338.0,8729.07,98.45,3.0,2.0592,85.1,0.0,0.63,4.06,0.0861,84.47,5,4862.44,0.4181,4.78,457.03,No Defect
2902,4,2025-12-26 14:00:00,660.0,13075.92,91.37,3.0,3.9848,96.03,6.0,3.86,4.26,0.0993,87.4,5,3388.77,0.1114,2.03,176.75,Defect
2903,5,2025-12-26 20:00:00,141.0,19882.03,87.27,5.0,1.6811,88.73,17.0,4.01,2.74,0.0908,83.32,2,3793.87,0.4525,5.21,215.15,Defect
2904,6,2025-12-27 02:00:00,777.0,17862.96,95.13,5.0,1.9787,73.94,22.0,1.84,7.49,0.0688,93.32,1,4442.03,0.2809,2.66,441.2,Defect
2905,1,2025-12-27 08:00:00,693.0,6460.5,85.15,2.0,0.9856,83.5,2.0,3.29,6.15,0.0167,92.29,6,4359.97,0.1764,2.95,235.7,No Defect
2906,2,2025-12-27 14:00:00,528.0,15595.58,93.87,2.0,4.7078,72.43,8.0,2.44,3.65,0.0156,92.65,5,3874.89,0.401,3.57,484.97,Defect
2907,3,2025-12-27 20:00:00,902.0,10183.69,80.79,5.0,1.8095,99.97,4.0,1.14,3.82,0.0049,84.5,0,3001.02,0.2291,2.12,207.57,Defect
2908,4,2025-12-28 02:00:00,257.0,5104.73,96.79,5.0,2.8428,89.95,22.0,3.81,2.07,0.0412,84.93,1,2092.83,0.2013,7.49,276.86,Defect
2909,5,2025-12-28 08:00:00,315.0,11052.21,88.96,1.0,2.261,84.58,23.0,1.31,9.83,0.0809,95.75,1,4508.86,0.1645,8.13,138.24,Defect
2910,6,2025-12-28 14:00:00,769.0,8521.32,92.73,1.0,4.8197,76.93,12.0,1.7,8.62,0.049,93.8,0,4106.62,0.2946,4.55,496.87,Defect
2911,1,2025-12-28 20:00:00,561.0,17283.04,84.42,4.0,2.0077,84.73,15.0,0.95,5.15,0.0366,97.5,2,4351.63,0.1374,7.2,456.06,Defect
2912,2,2025-12-29 02:00:00,233.0,10059.96,93.54,5.0,4.0035,73.66,15.0,3.6,9.57,0.0109,88.07,4,1563.16,0.4142,4.5,427.02,Defect
2913,3,2025-12-29 08:00:00,166.0,17412.86,95.44,0.0,4.3494,61.15,11.0,2.29,7.42,0.0052,90.95,3,2259.25,0.2883,2.48,162.94,Defect
2914,4,2025-12-29 14:00:00,947.0,5008.97,89.46,1.0,2.4602,75.8,17.0,2.22,8.01,0.0399,94.78,1,2699.54,0.2788,4.57,487.74,Defect
2915,5,2025-12-29 20:00:00,106.0,9617.29,92.35,2.0,2.2018,97.22,10.0,3.02,7.44,0.01,99.48,7,4353.41,0.1007,6.01,471.66,No Defect
2916,6,2025-12-30 02:00:00,625.0,8617.48,89.13,3.0,3.8649,85.05,16.0,0.79,8.05,0.0104,99.79,8,4571.55,0.4271,1.37,274.27,Defect
2917,1,2025-12-30 08:00:00,172.0,8503.51,97.88,4.0,4.608,63.36,6.0,4.49,3.37,0.0395,99.98,7,2139.57,0.2971,6.89,372.65,Defect
2918,2,2025-12-30 14:00:00,498.0,6022.8,89.96,1.0,3.8972,95.4,14.0,2.33,6.5,0.0503,97.81,6,3745.72,0.276,7.68,496.98,Defect
2919,3,2025-12-30 20:00:00,504.0,7806.86,96.84,3.0,1.5221,70.75,5.0,1.83,8.8,0.0187,92.79,9,1311.26,0.4046,8.74,263.9,Defect
2920,4,2025-12-31 02:00:00,774.0,13333.24,96.03,3.0,4.4974,69.75,5.0,0.63,2.16,0.0685,80.14,1,2638.29,0.1252,1.92,145.22,Defect
2921,5,2025-12-31 08:00:00,677.0,9370.42,88.21,1.0,2.2441,71.88,17.0,0.84,2.99,0.0419,93.99,5,2946.68,0.2467,1.0,447.11,Defect
2922,6,2025-12-31 14:00:00,958.0,11260.92,84.6,0.0,3.093,83.09,18.0,4.6,3.97,0.0092,84.77,3,4062.53,0.3303,1.66,290.59,Defect
2923,1,2025-12-31 20:00:00,229.0,10653.0,88.12,0.0,4.2415,81.79,19.0,2.28,4.36,0.0637,81.14,4,4567.89,0.2842,9.32,494.79,Defect
2924,2,2026-01-01 02:00:00,565.0,18138.57,96.52,4.0,1.3478,79.66,18.0,3.61,3.46,0.0357,93.94,8,2349.13,0.1727,7.89,320.36,Defect
2925,3,2026-01-01 08:00:00,305.0,18579.48,84.55,0.0,4.0303,88.7,1.0,0.4,6.99,0.0052,95.12,8,3110.96,0.2197,8.52,111.79,Defect
2926,4,2026-01-01 14:00:00,887.0,12394.35,90.49,4.0,3.1827,72.66,2.0,3.22,4.35,0.0948,93.19,3,3589.79,0.2201,5.65,296.69,Defect
